State,Year,Period,Labor_Force_Participation_Ratio,Employment_Participation_Ratio,Labor_Force,Employment,Unemployment,Unemployment_rate,Latitude,Longitude
Washington,2011,May,64.8,59.2,3436211,3139194,297017,8.6,47.751074,-120.740139
Washington,2011,Jun,64.7,59.2,3435558,3139899,295659,8.6,47.751074,-120.740139
Washington,2011,Jul,64.7,59.1,3434917,3141096,293821,8.6,47.751074,-120.740139
Washington,2011,Aug,64.6,59.1,3434295,3143050,291245,8.5,47.751074,-120.740139
Washington,2011,Sep,64.5,59.1,3434445,3146622,287823,8.4,47.751074,-120.740139
Washington,2011,Oct,64.4,59.1,3436373,3152344,284029,8.3,47.751074,-120.740139
Washington,2011,Nov,64.4,59.2,3440275,3159925,280350,8.1,47.751074,-120.740139
Washington,2011,Dec,64.5,59.3,3445721,3168491,277230,8,47.751074,-120.740139
Washington,2012,Jan,64.5,59.4,3452355,3177413,274942,8,47.751074,-120.740139
Washington,2012,Feb,64.6,59.5,3459848,3185999,273849,7.9,47.751074,-120.740139
Washington,2012,Mar,64.7,59.6,3466956,3192664,274292,7.9,47.751074,-120.740139
Washington,2012,Apr,64.7,59.6,3472271,3196410,275861,7.9,47.751074,-120.740139
Washington,2012,May,64.7,59.5,3475950,3198232,277718,8,47.751074,-120.740139
Washington,2012,Jun,64.7,59.5,3478835,3199945,278890,8,47.751074,-120.740139
Washington,2012,Jul,64.5,59.5,3475293,3203044,272249,7.8,47.751074,-120.740139
Washington,2012,Aug,64.4,59.5,3472450,3207615,264835,7.6,47.751074,-120.740139
Washington,2012,Sep,64.3,59.5,3470187,3212569,257618,7.4,47.751074,-120.740139
Washington,2012,Oct,64.2,59.6,3467617,3216647,250970,7.2,47.751074,-120.740139
Washington,2012,Nov,64.1,59.6,3464221,3219140,245081,7.1,47.751074,-120.740139
Washington,2012,Dec,64,59.5,3459702,3219911,239791,6.9,47.751074,-120.740139
Washington,2018,Jan,63.8,60.8,3765106,3591980,173126,4.6,47.751074,-120.740139
Washington,2018,Feb,63.8,60.9,3773943,3602069,171874,4.6,47.751074,-120.740139
Washington,2018,Mar,64,61.1,3784605,3614503,170102,4.5,47.751074,-120.740139
Washington,2018,Apr,64,61.2,3794684,3627090,167594,4.4,47.751074,-120.740139
Washington,2018,May,64.1,61.3,3802817,3637867,164950,4.3,47.751074,-120.740139
Washington,2018,Jun,64.1,61.4,3809408,3646420,162988,4.3,47.751074,-120.740139
Washington,2018,Jul,64.1,61.4,3815453,3653121,162332,4.3,47.751074,-120.740139
Washington,2018,Aug,64.2,61.4,3822447,3659168,163279,4.3,47.751074,-120.740139
Washington,2018,Sep,64.3,61.5,3831730,3665693,166037,4.3,47.751074,-120.740139
Washington,2018,Oct,64.4,61.5,3843936,3673580,170356,4.4,47.751074,-120.740139
Washington,2018,Nov,64.5,61.6,3858540,3683176,175364,4.5,47.751074,-120.740139
Washington,2018,Dec,64.7,61.7,3873868,3694275,179593,4.6,47.751074,-120.740139
Washington,2019,Jan,65,62,3896627,3714998,181629,4.7,47.751074,-120.740139
Washington,2019,Feb,65.2,62.2,3910539,3729512,181027,4.6,47.751074,-120.740139
Washington,2019,Mar,65.4,62.4,3924364,3746177,178187,4.5,47.751074,-120.740139
Washington,2019,Apr,65.5,62.6,3937962,3763931,174031,4.4,47.751074,-120.740139
Washington,2019,May,65.6,62.8,3950564,3780948,169616,4.3,47.751074,-120.740139
Washington,2019,Jun,65.7,63,3961522,3795591,165931,4.2,47.751074,-120.740139
Washington,2019,Jul,65.8,63.1,3970828,3807376,163452,4.1,47.751074,-120.740139
Washington,2019,Aug,65.9,63.2,3979173,3817129,162044,4.1,47.751074,-120.740139
Washington,2019,Sep,65.9,63.3,3988227,3827970,160257,4,47.751074,-120.740139
Washington,2019,Oct,66.1,63.5,4000257,3842914,157343,3.9,47.751074,-120.740139
Washington,2019,Nov,66.2,63.6,4012303,3859113,153190,3.8,47.751074,-120.740139
Washington,2019,Dec,66.2,63.7,4016556,3867020,149536,3.7,47.751074,-120.740139
Washington,2020,Jan,66,63.5,4008633,3860106,148527,3.7,47.751074,-120.740139
Washington,2020,Feb,65.6,63.1,3989521,3838040,151481,3.8,47.751074,-120.740139
Washington,2020,Mar,64.7,61.3,3939842,3734725,205117,5.2,47.751074,-120.740139
Washington,2020,Apr,65.6,54.6,3995951,3326715,669236,16.7,47.751074,-120.740139
Washington,2020,May,64.2,55.6,3911626,3387138,524488,13.4,47.751074,-120.740139
Washington,2020,Jun,63.2,55.9,3854811,3410171,444640,11.5,47.751074,-120.740139
Washington,2020,Jul,63,56.4,3847593,3448781,398812,10.4,47.751074,-120.740139
Washington,2020,Aug,62.5,57,3823974,3487133,336841,8.8,47.751074,-120.740139
Washington,2020,Sep,62.7,57.6,3834351,3524767,309584,8.1,47.751074,-120.740139
Washington,2020,Oct,62.5,57.9,3823519,3547111,276408,7.2,47.751074,-120.740139
Washington,2020,Nov,62.4,58.1,3821494,3559623,261871,6.9,47.751074,-120.740139
Washington,2020,Dec,62.4,58.2,3823366,3567913,255453,6.7,47.751074,-120.740139
Washington,2021,Jan,62.4,58.4,3822143,3577505,244638,6.4,47.751074,-120.740139
Washington,2021,Feb,62.5,58.6,3828675,3591789,236886,6.2,47.751074,-120.740139
Washington,2021,Mar,62.6,58.9,3839901,3610849,229052,6,47.751074,-120.740139
Washington,2021,Apr,62.8,59.2,3853611,3632208,221403,5.7,47.751074,-120.740139
Washington,2021,May,63,59.5,3864740,3651800,212940,5.5,47.751074,-120.740139
Washington,2021,Jun,63.1,59.7,3876632,3668923,207709,5.4,47.751074,-120.740139
Washington,2021,Jul,63.2,59.9,3881691,3681380,200311,5.2,47.751074,-120.740139
Washington,2021,Aug,63.2,60,3885662,3693043,192619,5,47.751074,-120.740139
Washington,2021,Sep,63.1,60.2,3886909,3703619,183290,4.7,47.751074,-120.740139
Washington,2021,Oct,63.2,60.3,3891793,3717750,174043,4.5,47.751074,-120.740139
Washington,2021,Nov,63.2,60.5,3897671,3732136,165535,4.2,47.751074,-120.740139
Washington,2021,Dec,63.3,60.7,3907710,3748074,159636,4.1,47.751074,-120.740139
Washington,2022,Jan,63.5,60.9,3920961,3763965,156996,4,47.751074,-120.740139
Washington,2022,Feb,63.7,61.2,3935333,3779512,155821,4,47.751074,-120.740139
Washington,2022,Mar,63.9,61.4,3949601,3793822,155779,3.9,47.751074,-120.740139
Washington,2022,Apr,64,61.5,3963387,3807172,156215,3.9,47.751074,-120.740139
Washington,2022,May,64.1,61.6,3971958,3815251,156707,3.9,47.751074,-120.740139
Washington,2022,Jun,64.2,61.6,3978456,3820464,157992,4,47.751074,-120.740139
Washington,2022,Jul,64.1,61.5,3981628,3820765,160863,4,47.751074,-120.740139
Washington,2022,Aug,64.1,61.5,3982736,3817872,164864,4.1,47.751074,-120.740139
Washington,2022,Sep,64.1,61.4,3982900,3814527,168373,4.2,47.751074,-120.740139
Washington,2022,Oct,64,61.3,3985059,3814451,170608,4.3,47.751074,-120.740139
Washington,2022,Nov,64.1,61.3,3988978,3818250,170728,4.3,47.751074,-120.740139
Washington,2022,Dec,64.1,61.4,3993380,3824729,168651,4.2,47.751074,-120.740139
West Virginia,2006,Jan,55.6,52.8,799606,758886,40720,5.1,38.597626,-80.454903
West Virginia,2006,Feb,55.7,52.9,800803,760564,40239,5,38.597626,-80.454903
West Virginia,2006,Mar,55.8,53,802072,761818,40254,5,38.597626,-80.454903
West Virginia,2006,Apr,55.8,53,803284,762471,40813,5.1,38.597626,-80.454903
West Virginia,2006,May,55.9,53,804340,762671,41669,5.2,38.597626,-80.454903
West Virginia,2006,Jun,55.9,53,805217,762682,42535,5.3,38.597626,-80.454903
West Virginia,2006,Jul,56,53,806015,762889,43126,5.4,38.597626,-80.454903
West Virginia,2006,Aug,56,53,806777,763493,43284,5.4,38.597626,-80.454903
West Virginia,2006,Sep,56,53,807404,764376,43028,5.3,38.597626,-80.454903
West Virginia,2006,Oct,56,53.1,807734,765299,42435,5.3,38.597626,-80.454903
West Virginia,2006,Nov,56,53.1,807634,765992,41642,5.2,38.597626,-80.454903
West Virginia,2006,Dec,55.9,53.1,806919,766149,40770,5.1,38.597626,-80.454903
West Virginia,2007,Jan,55.8,53.1,805561,765642,39919,5,38.597626,-80.454903
West Virginia,2007,Feb,55.7,53,803965,764782,39183,4.9,38.597626,-80.454903
West Virginia,2007,Mar,55.6,52.9,802527,763964,38563,4.8,38.597626,-80.454903
West Virginia,2007,Apr,55.5,52.9,801602,763516,38086,4.8,38.597626,-80.454903
West Virginia,2007,May,55.5,52.9,801447,763577,37870,4.7,38.597626,-80.454903
West Virginia,2007,Jun,55.5,52.9,802046,764133,37913,4.7,38.597626,-80.454903
West Virginia,2007,Jul,55.6,53,803177,764977,38200,4.8,38.597626,-80.454903
West Virginia,2007,Aug,55.7,53,804627,765916,38711,4.8,38.597626,-80.454903
West Virginia,2007,Sep,55.8,53.1,806067,766894,39173,4.9,38.597626,-80.454903
West Virginia,2007,Oct,55.8,53.1,807066,767739,39327,4.9,38.597626,-80.454903
West Virginia,2007,Nov,55.8,53.1,807417,768357,39060,4.8,38.597626,-80.454903
West Virginia,2007,Dec,55.8,53.1,807291,768882,38409,4.8,38.597626,-80.454903
West Virginia,2008,Jan,55.8,53.2,806965,769341,37624,4.7,38.597626,-80.454903
West Virginia,2008,Feb,55.7,53.2,806592,769703,36889,4.6,38.597626,-80.454903
West Virginia,2008,Mar,55.7,53.2,806233,769968,36265,4.5,38.597626,-80.454903
West Virginia,2008,Apr,55.7,53.2,805897,770072,35825,4.4,38.597626,-80.454903
West Virginia,2008,May,55.6,53.2,805631,770016,35615,4.4,38.597626,-80.454903
West Virginia,2008,Jun,55.6,53.2,805535,769877,35658,4.4,38.597626,-80.454903
West Virginia,2008,Jul,55.6,53.1,805550,769626,35924,4.5,38.597626,-80.454903
West Virginia,2008,Aug,55.6,53.1,805648,769123,36525,4.5,38.597626,-80.454903
West Virginia,2008,Sep,55.6,53,805969,768154,37815,4.7,38.597626,-80.454903
West Virginia,2008,Oct,55.6,52.9,806636,766594,40042,5,38.597626,-80.454903
West Virginia,2008,Nov,55.7,52.7,807678,764387,43291,5.4,38.597626,-80.454903
West Virginia,2008,Dec,55.8,52.5,808940,761482,47458,5.9,38.597626,-80.454903
West Virginia,2009,Jan,55.8,52.2,810279,758012,52267,6.5,38.597626,-80.454903
West Virginia,2009,Feb,55.9,52,811767,754397,57370,7.1,38.597626,-80.454903
West Virginia,2009,Mar,56,51.7,813446,751178,62268,7.7,38.597626,-80.454903
West Virginia,2009,Apr,56.1,51.6,815011,748641,66370,8.1,38.597626,-80.454903
West Virginia,2009,May,56.2,51.4,815875,746552,69323,8.5,38.597626,-80.454903
West Virginia,2009,Jun,56.1,51.3,815673,744591,71082,8.7,38.597626,-80.454903
West Virginia,2009,Jul,56,51.1,814325,742532,71793,8.8,38.597626,-80.454903
West Virginia,2009,Aug,55.9,50.9,812047,740294,71753,8.8,38.597626,-80.454903
West Virginia,2009,Sep,55.7,50.7,809466,738033,71433,8.8,38.597626,-80.454903
West Virginia,2009,Oct,55.5,50.6,807341,736007,71334,8.8,38.597626,-80.454903
West Virginia,2009,Nov,55.4,50.5,806250,734638,71612,8.9,38.597626,-80.454903
West Virginia,2009,Dec,55.4,50.4,806459,734370,72089,8.9,38.597626,-80.454903
West Virginia,2010,Jan,55.5,50.5,807671,735302,72369,9,38.597626,-80.454903
West Virginia,2010,Feb,55.6,50.6,809095,736973,72122,8.9,38.597626,-80.454903
West Virginia,2010,Mar,55.6,50.7,810179,738804,71375,8.8,38.597626,-80.454903
West Virginia,2010,Apr,54.7,50,810822,740453,70369,8.7,38.597626,-80.454903
West Virginia,2010,May,54.7,50.1,811064,741736,69328,8.5,38.597626,-80.454903
West Virginia,2010,Jun,54.7,50.1,810955,742393,68562,8.5,38.597626,-80.454903
West Virginia,2010,Jul,54.7,50.1,810702,742317,68385,8.4,38.597626,-80.454903
West Virginia,2010,Aug,54.6,50,810504,741710,68794,8.5,38.597626,-80.454903
West Virginia,2010,Sep,54.6,49.9,810266,740860,69406,8.6,38.597626,-80.454903
West Virginia,2010,Oct,54.6,49.9,809927,740140,69787,8.6,38.597626,-80.454903
West Virginia,2010,Nov,54.5,49.8,809442,739736,69706,8.6,38.597626,-80.454903
West Virginia,2010,Dec,54.5,49.8,808714,739615,69099,8.5,38.597626,-80.454903
West Virginia,2011,Jan,54.4,49.8,807822,739734,68088,8.4,38.597626,-80.454903
West Virginia,2011,Feb,54.3,49.8,806776,739946,66830,8.3,38.597626,-80.454903
West Virginia,2011,Mar,54.2,49.8,805513,740073,65440,8.1,38.597626,-80.454903
West Virginia,2011,Apr,54.1,49.8,804257,740071,64186,8,38.597626,-80.454903
West Virginia,2011,May,54.1,49.8,803485,740139,63346,7.9,38.597626,-80.454903
West Virginia,2011,Jun,54.1,49.8,803534,740625,62909,7.8,38.597626,-80.454903
West Virginia,2011,Jul,54.1,49.9,804493,741792,62701,7.8,38.597626,-80.454903
West Virginia,2011,Aug,54.2,50,806051,743580,62471,7.8,38.597626,-80.454903
West Virginia,2011,Sep,54.3,50.1,807653,745687,61966,7.7,38.597626,-80.454903
West Virginia,2011,Oct,54.4,50.3,808794,747742,61052,7.5,38.597626,-80.454903
West Virginia,2011,Nov,54.4,50.4,809104,749353,59751,7.4,38.597626,-80.454903
West Virginia,2011,Dec,54.4,50.4,808721,750368,58353,7.2,38.597626,-80.454903
West Virginia,2012,Jan,54.3,50.5,808113,750875,57238,7.1,38.597626,-80.454903
West Virginia,2012,Feb,54.3,50.5,807794,751038,56756,7,38.597626,-80.454903
West Virginia,2012,Mar,54.3,50.5,807907,750858,57049,7.1,38.597626,-80.454903
West Virginia,2012,Apr,54.3,50.4,808217,750339,57878,7.2,38.597626,-80.454903
West Virginia,2012,May,54.3,50.4,808594,749734,58860,7.3,38.597626,-80.454903
West Virginia,2012,Jun,54.4,50.4,808884,749257,59627,7.4,38.597626,-80.454903
West Virginia,2012,Jul,54.4,50.3,808914,748988,59926,7.4,38.597626,-80.454903
West Virginia,2012,Aug,54.3,50.3,808788,748953,59835,7.4,38.597626,-80.454903
West Virginia,2012,Sep,54.3,50.3,808686,749108,59578,7.4,38.597626,-80.454903
West Virginia,2012,Oct,54.3,50.3,808416,749232,59184,7.3,38.597626,-80.454903
West Virginia,2012,Nov,54.3,50.3,807801,749142,58659,7.3,38.597626,-80.454903
West Virginia,2012,Dec,54.2,50.3,806607,748703,57904,7.2,38.597626,-80.454903
West Virginia,2018,Jan,53.9,51,788504,746031,42473,5.4,38.597626,-80.454903
West Virginia,2018,Feb,54,51.1,789870,747400,42470,5.4,38.597626,-80.454903
West Virginia,2018,Mar,54.2,51.3,791737,749438,42299,5.3,38.597626,-80.454903
West Virginia,2018,Apr,54.3,51.5,793427,751531,41896,5.3,38.597626,-80.454903
West Virginia,2018,May,54.4,51.6,794520,753131,41389,5.2,38.597626,-80.454903
West Virginia,2018,Jun,54.5,51.7,794973,754150,40823,5.1,38.597626,-80.454903
West Virginia,2018,Jul,54.5,51.8,794879,754671,40208,5.1,38.597626,-80.454903
West Virginia,2018,Aug,54.5,51.8,794631,754857,39774,5,38.597626,-80.454903
West Virginia,2018,Sep,54.5,51.8,794523,754813,39710,5,38.597626,-80.454903
West Virginia,2018,Oct,54.5,51.8,794584,754650,39934,5,38.597626,-80.454903
West Virginia,2018,Nov,54.5,51.8,794677,754484,40193,5.1,38.597626,-80.454903
West Virginia,2018,Dec,54.6,51.8,794501,754301,40200,5.1,38.597626,-80.454903
West Virginia,2019,Jan,54.5,51.8,793439,753700,39739,5,38.597626,-80.454903
West Virginia,2019,Feb,54.5,51.8,792494,753400,39094,4.9,38.597626,-80.454903
West Virginia,2019,Mar,54.4,51.8,791742,753365,38377,4.8,38.597626,-80.454903
West Virginia,2019,Apr,54.5,51.9,791651,753832,37819,4.8,38.597626,-80.454903
West Virginia,2019,May,54.5,51.9,792316,754732,37584,4.7,38.597626,-80.454903
West Virginia,2019,Jun,54.6,52,793574,755766,37808,4.8,38.597626,-80.454903
West Virginia,2019,Jul,54.7,52.1,795093,756606,38487,4.8,38.597626,-80.454903
West Virginia,2019,Aug,54.9,52.1,796486,757140,39346,4.9,38.597626,-80.454903
West Virginia,2019,Sep,54.9,52.2,797610,757674,39936,5,38.597626,-80.454903
West Virginia,2019,Oct,55,52.2,798469,758122,40347,5.1,38.597626,-80.454903
West Virginia,2019,Nov,55,52.2,798944,758189,40755,5.1,38.597626,-80.454903
West Virginia,2019,Dec,55.1,52.2,798834,757455,41379,5.2,38.597626,-80.454903
West Virginia,2020,Jan,55,52.1,797892,755832,42060,5.3,38.597626,-80.454903
West Virginia,2020,Feb,54.9,52,795864,753342,42522,5.3,38.597626,-80.454903
West Virginia,2020,Mar,54.7,51.8,792892,750380,42512,5.4,38.597626,-80.454903
West Virginia,2020,Apr,52.6,44.3,759121,639238,119883,15.8,38.597626,-80.454903
West Virginia,2020,May,53.6,46.9,772904,676882,96022,12.4,38.597626,-80.454903
West Virginia,2020,Jun,53.4,47.8,769664,688999,80665,10.5,38.597626,-80.454903
West Virginia,2020,Jul,53.6,48.6,772779,700222,72557,9.4,38.597626,-80.454903
West Virginia,2020,Aug,53.5,49.2,771493,708775,62718,8.1,38.597626,-80.454903
West Virginia,2020,Sep,53.7,49.6,773706,715369,58337,7.5,38.597626,-80.454903
West Virginia,2020,Oct,53.6,49.9,772493,719360,53133,6.9,38.597626,-80.454903
West Virginia,2020,Nov,53.6,50.1,772332,721870,50462,6.5,38.597626,-80.454903
West Virginia,2020,Dec,53.6,50.2,772376,723333,49043,6.3,38.597626,-80.454903
West Virginia,2021,Jan,53.6,50.3,771510,724385,47125,6.1,38.597626,-80.454903
West Virginia,2021,Feb,53.6,50.4,771629,725572,46057,6,38.597626,-80.454903
West Virginia,2021,Mar,53.7,50.5,772615,727357,45258,5.9,38.597626,-80.454903
West Virginia,2021,Apr,53.8,50.7,773841,729554,44287,5.7,38.597626,-80.454903
West Virginia,2021,May,53.9,50.9,774829,731862,42967,5.5,38.597626,-80.454903
West Virginia,2021,Jun,53.9,51,775369,733762,41607,5.4,38.597626,-80.454903
West Virginia,2021,Jul,53.9,51.1,774920,735241,39679,5.1,38.597626,-80.454903
West Virginia,2021,Aug,53.8,51.2,774270,736634,37636,4.9,38.597626,-80.454903
West Virginia,2021,Sep,53.8,51.3,773758,738207,35551,4.6,38.597626,-80.454903
West Virginia,2021,Oct,53.9,51.5,773979,740145,33834,4.4,38.597626,-80.454903
West Virginia,2021,Nov,53.9,51.7,774752,742309,32443,4.2,38.597626,-80.454903
West Virginia,2021,Dec,54,51.9,775906,744644,31262,4,38.597626,-80.454903
West Virginia,2022,Jan,54.2,52.1,777403,746989,30414,3.9,38.597626,-80.454903
West Virginia,2022,Feb,54.3,52.2,778667,748945,29722,3.8,38.597626,-80.454903
West Virginia,2022,Mar,54.4,52.3,779461,750031,29430,3.8,38.597626,-80.454903
West Virginia,2022,Apr,54.4,52.4,779667,750159,29508,3.8,38.597626,-80.454903
West Virginia,2022,May,54.4,52.3,779382,749509,29873,3.8,38.597626,-80.454903
West Virginia,2022,Jun,54.4,52.3,778838,748427,30411,3.9,38.597626,-80.454903
West Virginia,2022,Jul,54.4,52.2,778295,747287,31008,4,38.597626,-80.454903
West Virginia,2022,Aug,54.4,52.2,777965,746518,31447,4,38.597626,-80.454903
West Virginia,2022,Sep,54.3,52.1,777818,746405,31413,4,38.597626,-80.454903
West Virginia,2022,Oct,54.3,52.2,777917,747037,30880,4,38.597626,-80.454903
West Virginia,2022,Nov,54.4,52.3,778279,748323,29956,3.8,38.597626,-80.454903
West Virginia,2022,Dec,54.4,52.4,778826,749966,28860,3.7,38.597626,-80.454903
Wisconsin,2006,Jan,70.7,67.4,3044830,2902831,141999,4.7,43.78444,-88.787868
Wisconsin,2006,Feb,70.7,67.4,3046724,2906854,139870,4.6,43.78444,-88.787868
Wisconsin,2006,Mar,70.7,67.5,3049844,2911405,138439,4.5,43.78444,-88.787868
Wisconsin,2006,Apr,70.8,67.6,3054068,2915742,138326,4.5,43.78444,-88.787868
Wisconsin,2006,May,70.8,67.6,3059089,2919686,139403,4.6,43.78444,-88.787868
Wisconsin,2006,Jun,70.9,67.6,3064326,2923138,141188,4.6,43.78444,-88.787868
Wisconsin,2006,Jul,71,67.7,3069428,2926323,143105,4.7,43.78444,-88.787868
Wisconsin,2006,Aug,71,67.7,3074307,2929287,145020,4.7,43.78444,-88.787868
Wisconsin,2006,Sep,71.1,67.7,3078965,2932001,146964,4.8,43.78444,-88.787868
Wisconsin,2006,Oct,71.1,67.7,3083012,2934814,148198,4.8,43.78444,-88.787868
Wisconsin,2006,Nov,71.1,67.7,3085923,2937397,148526,4.8,43.78444,-88.787868
Wisconsin,2006,Dec,71.1,67.7,3087289,2939043,148246,4.8,43.78444,-88.787868
Wisconsin,2007,Jan,71.1,67.7,3087107,2939387,147720,4.8,43.78444,-88.787868
Wisconsin,2007,Feb,71,67.6,3086120,2938906,147214,4.8,43.78444,-88.787868
Wisconsin,2007,Mar,71,67.6,3084887,2938058,146829,4.8,43.78444,-88.787868
Wisconsin,2007,Apr,70.9,67.5,3084013,2937255,146758,4.8,43.78444,-88.787868
Wisconsin,2007,May,70.8,67.5,3084018,2936652,147366,4.8,43.78444,-88.787868
Wisconsin,2007,Jun,70.8,67.4,3084946,2936311,148635,4.8,43.78444,-88.787868
Wisconsin,2007,Jul,70.8,67.4,3086615,2936378,150237,4.9,43.78444,-88.787868
Wisconsin,2007,Aug,70.8,67.3,3088677,2936986,151691,4.9,43.78444,-88.787868
Wisconsin,2007,Sep,70.8,67.3,3090646,2938383,152263,4.9,43.78444,-88.787868
Wisconsin,2007,Oct,70.8,67.3,3091929,2940541,151388,4.9,43.78444,-88.787868
Wisconsin,2007,Nov,70.7,67.3,3092492,2943825,148667,4.8,43.78444,-88.787868
Wisconsin,2007,Dec,70.7,67.4,3092618,2948303,144315,4.7,43.78444,-88.787868
Wisconsin,2008,Jan,70.7,67.5,3092444,2952857,139587,4.5,43.78444,-88.787868
Wisconsin,2008,Feb,70.6,67.5,3092050,2956324,135726,4.4,43.78444,-88.787868
Wisconsin,2008,Mar,70.6,67.5,3091763,2957863,133900,4.3,43.78444,-88.787868
Wisconsin,2008,Apr,70.6,67.5,3091788,2957241,134547,4.4,43.78444,-88.787868
Wisconsin,2008,May,70.5,67.4,3092342,2955027,137315,4.4,43.78444,-88.787868
Wisconsin,2008,Jun,70.5,67.3,3093969,2952277,141692,4.6,43.78444,-88.787868
Wisconsin,2008,Jul,70.5,67.2,3096523,2949524,146999,4.7,43.78444,-88.787868
Wisconsin,2008,Aug,70.6,67.1,3099708,2946571,153137,4.9,43.78444,-88.787868
Wisconsin,2008,Sep,70.6,66.9,3103711,2942506,161205,5.2,43.78444,-88.787868
Wisconsin,2008,Oct,70.7,66.7,3108572,2935774,172798,5.6,43.78444,-88.787868
Wisconsin,2008,Nov,70.8,66.5,3113762,2924909,188853,6.1,43.78444,-88.787868
Wisconsin,2008,Dec,70.8,66.1,3118667,2909875,208792,6.7,43.78444,-88.787868
Wisconsin,2009,Jan,70.9,65.7,3122945,2892187,230758,7.4,43.78444,-88.787868
Wisconsin,2009,Feb,70.9,65.2,3126622,2874456,252166,8.1,43.78444,-88.787868
Wisconsin,2009,Mar,71,64.9,3129930,2859606,270324,8.6,43.78444,-88.787868
Wisconsin,2009,Apr,71,64.6,3132217,2848985,283232,9,43.78444,-88.787868
Wisconsin,2009,May,71,64.4,3131940,2841498,290442,9.3,43.78444,-88.787868
Wisconsin,2009,Jun,70.8,64.2,3128053,2835423,292630,9.4,43.78444,-88.787868
Wisconsin,2009,Jul,70.6,64,3120387,2828900,291487,9.3,43.78444,-88.787868
Wisconsin,2009,Aug,70.4,63.8,3110072,2820936,289136,9.3,43.78444,-88.787868
Wisconsin,2009,Sep,70.1,63.6,3099185,2812227,286958,9.3,43.78444,-88.787868
Wisconsin,2009,Oct,69.8,63.4,3089933,2804121,285812,9.2,43.78444,-88.787868
Wisconsin,2009,Nov,69.7,63.2,3084461,2798737,285724,9.3,43.78444,-88.787868
Wisconsin,2009,Dec,69.6,63.2,3083749,2797682,286067,9.3,43.78444,-88.787868
Wisconsin,2010,Jan,69.7,63.2,3086454,2800945,285509,9.3,43.78444,-88.787868
Wisconsin,2010,Feb,69.7,63.3,3089495,2806625,282870,9.2,43.78444,-88.787868
Wisconsin,2010,Mar,69.7,63.4,3090610,2812648,277962,9,43.78444,-88.787868
Wisconsin,2010,Apr,69.8,63.6,3089354,2817875,271479,8.8,43.78444,-88.787868
Wisconsin,2010,May,69.7,63.7,3086350,2821846,264504,8.6,43.78444,-88.787868
Wisconsin,2010,Jun,69.6,63.7,3082609,2824115,258494,8.4,43.78444,-88.787868
Wisconsin,2010,Jul,69.5,63.7,3079417,2824935,254482,8.3,43.78444,-88.787868
Wisconsin,2010,Aug,69.4,63.7,3077502,2825260,252242,8.2,43.78444,-88.787868
